Слово и дело. В 2-х книгах,Пикуль В.С.,"Роман ""Слово и дело"" состоит из двух книг: ""Царица престрашного зраку"" и ""Мои любимые конфиденты"". События, описываемые в романе, относятся ко времени дворцовых переворотов, периоду царствования императрицы Анны Иоанновны. Роман передает весь драматизм борьбы русских людей против могущественного фаворита царицы Бирона, а также против засилья иноземцев.",4 600 тг,4,Вече,2018 г.,9785444458624,576,Твердый,210 мм x 140 мм,465 г.,http://www.bookcity.kz/content/images/thumbs/5119859_1452675.jpeg
Смерть меня подождет,Федосеев Г.А.,"«Тебя ожидает большая дорога!» — говорила читателю каждая новая книга известного русского писателя и путешественника Григория Анисимовича Федосеева (1899—1968). Ведь любая из книг этого писателя — одна из дорог, которые ему пришлось пройти за свою немалую жизнь. Где и как только не приходилось ему путешествовать: на лошадях и оленях, на вездеходе и собаках, в лодке и на вертолете, но чаще всего — пешком. Позади тысячи километров тайги и тундры, стены мошкары, десятки преодоленных горных хребтов, треск налетевшего на речной порог плота… В основу романа «Смерть меня подождет» легли собственные дневниковые записи Григория Федосеева и воспоминания его соратников по экспедиции по Становому хребту. Особое место в романе занимают яркие и трагические судьбы воспитанника экспедиции Трофима, проводника-эвенка Улукиткана, а также любимого пса Кучума.",3 200 тг,5,Вече,2018 г.,9785448407260,Твердый,32 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5124732_1457339.jpeg
Смерть меня подождет. Сибириада,Федосеев Г.А.,"""Тебя ожидает большая дорога!"" - говорила читателю каждая новая книга известного русского писателя и путешественника Григория Анисимовичи Федосеева. Ведь любая из его книг - одна из дорог, которые ему пришлось пройти за свою немалую жизнь. Где и как только не приходилось ему путешествовать, но чаще всего - пешком. Позади тысячи километров тайги и тундры, стены мошкары, десятки преодоленных горных хребтов, треск налетевшего на речной порог плота...В основу романа ""Смерть меня подождет"" легли собственные дневниковые записи Григория Федосеева и воспоминания его соратников по экспедиции по Становому хребту. Особое место в романе занимают яркие и трагические судьбы воспитанника экспедиции Трофима, проводника-эвенка Улукиткана, а также любимого пса Кучума.",3 100 тг,3,Вече,2017 г.,9785444445655,448,Твердый,215 мм x 145 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5116674_1449608.jpeg
"Снег, уходящий вверх...",Максимов В.П.,"В новую книгу известного сибирского прозаика Владимира Максимова вошли повести и рассказы разных лет. Но все вместе они создают удивительную и своеобычную картину жизни Восточной Сибири, так похожую и непохожую на жизнь Европейской России... Здесь и романтика юности, жажда познания мира и самих себя, охватившие героев повести ""Мы никогда уже не будем молодыми"" - сотрудников Иркутского лимнологического института, отправившихся в свою первую настоящую экспедицию на Байкал. И спокойное, умиротворенное погружение в воспоминания в кругу старых друзей, нежданно выбравшихся вместе на несколько дней отдохнуть вдали от городской суеты на старой биостанции со смешным названием Верхние Коты - в повести ""Пристань души"". Это и три дня поминовения - три дня почти языческой тризны по безвременно ушедшему близкому другу, оставившие неизгладимый след в душе главного героя повести ""Два букетика синих ромашек"". И наконец, прекрасные, яркие и пронзительные сцены-зарисовки сибирской жизни в...",2 700 тг,0,Вече,2016 г.,9785444454121,320,Твердый,215 мм x 145 мм,325 г.,http://www.bookcity.kz/content/images/thumbs/5095714_1433740.jpeg
Снобы,Феллоуз Д.,"Эдит Лавери, красивая блондинка с большими глазами и приятными манерами, вместе с друзьями отправляется на экскурсию в Бротон-Хаус. Здесь она встречает Чарльза, графа Бротона, которого считают самым завидным женихом. Чарльз влюбляется в Эдит и делает ей предложение. Девушка соглашается. Но действительно ли она любит Чарльза? Или его титул, его положение в обществе и все, что с ним связано? Эдит старательно играет роль графини Бротон, но очень скоро размеренная жизнь аристократического дома начинает казаться ей нестерпимо скучной. А тут неожиданно в поместье начинают снимать телевизионный сериал, и она обращает внимание на красивого и вроде бы успешного актера, который гораздо ближе ей по духу и положению...",4 300 тг,4,Азбука-Аттикус,2017 г.,9785389133631,416,Твердый,215 мм x 145 мм,530 г.,http://www.bookcity.kz/content/images/thumbs/5109201_1445015.jpeg
Сокровище Картахены. Береговое братство. Морские титаны,Эмар Г.,"Бурная, полная авантюр и приключений молодость известного французского писателя Гюстава Эмара стала неиссякаемым источником вдохновения для его творчества. Он исходил полмира, плавал по морям-океанам, воевал. Двадцать лет странствий позволили будущему писателю впрок запастись захватывающими сюжетами. Он написал семьдесят романов, которые выходили гигантскими тиражами.В настоящий том вошли три романа из цикла  ""Короли океана"": ""Сокровище Картахены"", ""Береговое братство"", ""Морские титаны"". Герои этих книг - знаменитые флибустьеры Красавец Лоран и пират по прозвищу Медвежонок Железная Голова, чьи имена наводили ужас на капитанов испанских галеонов. Разумеется, здесь  есть и коварные враги, и верные друзья, хитроумные интриги и головокружительные приключения и, конечно, любовь.В книге воспроизводятся иллюстрации, сделанные французскими художниками к первым изданиям этих романов.",4 900 тг,2,Азбука-Аттикус,2017 г.,9785389134553,672,Твердый,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5113418_1446650.jpeg
Сокровище Озера,Хаггард Г.Р.,"Аллану Квотермейну везет на колдунов и приключения. В очередной раз он попадает в ловушку своего безудержного любопытства. Канеке, великан с совиными глазами и змеиным сердцем, заманивает старого следопыта в озерный край, где полно слонов и ""обитают боги"", владыки земных стихий. Оказавшись первым белым, сунувшим нос в столь заповедный край, Аллан быстро начинает понимать, что его охотничьей карьере (не говоря уже про жизнь) Судьба не сулит ничего хорошего. В новый том серии ""Мастера приключений"" входят два африканских романа Хаггарда - авантюрно-романтическая ""Ласточка"" и таинственное ""Сокровище Озера"", одна из последних (по времени написания) историй о Квотермейне.",2 200 тг,2,Вече,2016 г.,9785444438572,480,Твердый,200 мм x 130 мм,420 г.,http://www.bookcity.kz/content/images/thumbs/5093727_1431633.jpeg
Соль земли,Марков Г.М.,"В 1954–1960 Георгий Мокеевич Марков написал продолжение истории семьи крестьян-сибиряков Строговых – роман «Соль земли» (кн. 1–2), где подробно проследил судьбу детей и внуков Матвея, уже изменивших свой социальный статус, ставших учеными, служащими, партийными работниками – не столько «сеятелями», сколько преобразователями послевоенной Сибири. Вполне в духе времени в романе появляется и образ молодого бунтаря с характером «шестидесятника» – аспиранта Алексея Краюхина. Роман был с успехом экранизирован и заслуженно снискал зрительские симпатии.",1 300 тг,0,Вече,2007 г.,9785953318686,512,Твердый,215 мм x 145 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5011660_1333350.jpeg
Соратники Иегу,Дюма А.,"1799 год - последний год Директории, первая ступень к трону для бывшего артиллерийского лейтенанта Наполеона. Во Франции, истерзанной революцией, воцарилось весьма сомнительное спокойствие. Но двое путешественников, которые вышли из почтовой кареты в Авиньоне, держат ухо востро. Ведь в здешних краях орудует шайка грабителей дилижансов, которых никто не знает в лицо.В очередной том иллюстрированного собрания сочинений Александра Дюма входит роман ""Соратники Иегу"" - второй из тетралогии о представителях дворянского рода де Сент-Эрмин, наследующих от отца к сыну кровную вендетту.",2 700 тг,4,Вече,2017 г.,9785444459805,544,Твердый,200 мм x 130 мм,290 г.,http://www.bookcity.kz/content/images/thumbs/5111928_1445450.jpeg
Сорок пять,Дюма А.,"Осень 1585 года. Генрих III, прозванный в народе ""Подлым Иродом"", чувствует, что кольцо власти все сильнее сжимает его за палец. В Париже, открытом всем ветрам, начинает заметно холодать. Три ворона, три черных принца - Меченый, Молчаливый и Двуносый - затевают жуткую свару на севере. Беарнский петушок, славный король Анрио, усмехаясь, пришпоривает юг. Похоже, осенний ветер может сорвать не только всю позолоту в королевских парках и аллеях, но и задуть, словно свечи, последних из рода де Валуа.В новый том иллюстрированного собрания сочинений Александра Дюма входит классический роман плаща и шпаги ""Сорок пять"" - еще один обоюдоострый шедевр, пронизанный высоким драматизмом Шекспира и карнавальным юмором Рабле.",2 700 тг,5,Вече,2017 г.,9785444459836,704,Твердый,34 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5114416_1447536.jpeg
Старый тракт,Марков Г.М.,"В книгу вошли произведения, написанные Георгием Мокеевичем Марковым в разные годы и на разные темы, но всех их объединяет одно: безмерная любовь автора к людям и родному Сибирскому краю.",2 000 тг,3,Вече,2012 г.,9785953365512,448,Твердый,215 мм x 145 мм,390 г.,http://www.bookcity.kz/content/images/thumbs/5016905_1336288.jpeg
Степной закат,Балашов Д.М.,"Библиотека проекта ""История Российского государства"" - это рекомендованные Борисом Акуниным лучшие памятники мировой литературы, в которых отражена биография нашей страны, от самых ее истоков. В масштабной исторической хронике-эпопее ""Святая Русь"" из цикла романов Дм.Балашова ""Государи Московские"" отражены основные исторические события, геополитическое положение Руси, жизнь главнейших княжеств, быт и нравы всех сословий, воплощены судьбы, облик и характер сотен исторических деятелей с 1263 по 1425 год. В данный том вошли части ""Вечер столетий"" и ""Степной закат"".",3 600 тг,4,АСТ,2015 г.,9785170930890,576,Твердый,200 мм x 130 мм,495 г.,http://www.bookcity.kz/content/images/thumbs/5085884_1424685.jpeg
Степной пролог,Балашов Д.М.,"""Степной пролог"" - первая часть трилогии ""Святая Русь"" русского писателя Дмитрия Михайловича Балашова, вошедшей в цикл исторических романов ""Государи московские"".",1 200 тг,2,Комсомольская правда,2014 г.,4607071489091,540,Твердый,200 мм x 130 мм,320 г.,http://www.bookcity.kz/content/images/thumbs/5100079_1436862.jpeg
Стивенсон Р.Л. Малое собрание сочинений,Стивенсон Р.Л.,"Многочисленные произведения Роберта Льюиса Стивенсона, знаменитого английского писателя, литературного критика, поэта, основоположника неоромантизма, занимают прочное место среди шедевров мировой литературы.го портрета.",3 700 тг,2,Азбука-Аттикус,2016 г.,978538912183602,720,Твердый,39 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5093020_1430923.jpeg
Столп огненный,Фоллетт К.,"Англия. Середина XVI века.Время восшествия на престол великой королевы Елизаветы I, принявшей Англию нищей и истерзанной бесконечными династическими распрями и превратившей ее в первую державу Европы. Но пока до блистательного елизаветинского «золотого века» еще далеко, а молодой монархине-протестантке противостоят почти все европейские страны – особенно Франция, желающая посадить на английский трон собственную ставленницу – католичку Марию Стюарт.  Такова нелегкая эпоха, в которой довелось",6 000 тг,5,АСТ,2017 г.,9785171039059,928,Твердый,215 мм x 145 мм,845 г.,http://www.bookcity.kz/content/images/thumbs/5114336_1447453.jpeg
Столпы Земли. В 2-х томах,Фоллетт К.,"Столпы земли - грандиозная панорама самых темных лет в истории Англии, когда борьба за престол и междоусобные войны были привычным фоном жизни. Перед читателями разворачиваются сплетенные в единый клубок истории самых разных людей - от простых ремесленников до графов и членов королевских семей. Воссоздан целый мир страстей и преступлений, интриг, тайн, страхов, любви и верности, на фоне которого медленно и величественно разворачивается строительство самого высокого собора в Англии.",4 100 тг,2,АСТ,2017 г.,9785171011581,768,Мягкий,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115859_1448837.jpeg
Столыпин. Невыученные уроки,Володарский Э.Я. ,"Если бы реформы, задуманные Петром Аркадьевичем Столыпиным, удались вполне, Россия была бы сейчас совсем другой страной. Его начинания были грандиозны. Умный, решительный политик, всегда радевший о благе России, он был тем самым редким человеком, который способен изменить историю. Роман Эдуарда Володарского - о нем и о его жизни. О нем и о его делах. О нем - и о его смерти.",2 800 тг,1,Амфора,2007 г.,9785367005585,560,Твердый,200 мм x 130 мм,526 г.,http://www.bookcity.kz/content/images/thumbs/5009608_1333375.jpeg
Страсти по Чапаю,Володарский Э.Я. ,"Василий Иванович Чапаев относится к числу тех исторических деятелей, интерес к которым не угасает с течением времени. В мастерски написанном романе Эдуарда Володарского легендарный начдив Красной Армии, ставший подлинно народным любимцем, предстает куда более сложной и интересной фигурой по сравнению с образом, вошедшим в пантеон героев официальной советской мифологии.",2 300 тг,2,Амфора,2007 г.,9785367004243,496,Твердый,200 мм x 130 мм,449 г.,http://www.bookcity.kz/content/images/thumbs/5109970_1332772.jpeg
Стрельцы,Масальский К.,"К.П.Масальский, популярный в XIX веке писатель, автор многочисленных исторических романов, в произведении ""Стрельцы"" рассказывает о событиях конца XVII - начала XVIII века. Такие незаурядные, яркие личности, как царевна Софья и царь Петр, вынуждены были не просто считаться с серьезнейшей на тот момент силой - стрелецким войском, но даже бояться ее. Роман написан богатым образным языком, а реально существовавшие люди предстают перед читателем, словно живые.",2 100 тг,0,Комсомольская правда,2014 г.,4607071489275,416,Твердый,200 мм x 130 мм,430 г.,http://www.bookcity.kz/content/images/thumbs/5100314_1437058.jpeg
Схватка,Голденков М.,"Книга ""Схватка"" завершает трилогию, которую автор назвал ""Пан Кмитич"", состоящую из трех книг: ""Огненный всадник"", ""Тропою волка"" и ""Схватка"". Что касается фактов исторических, то единственное искажение, к которому прибегает автор - это сжатие времени, ибо даже в трех пухлых книгах не описать все значимые события тех огненных тринадцати лет ужасной войны. В романе также достаточно близко к правде отображен колоритный мир простых людей XVII века, их верования и традиции.",1 400 тг,2,Интерпрессервис,2011 г.,9789855490655,256,Твердый,200 мм x 130 мм,240 г.,http://www.bookcity.kz/content/images/thumbs/5006814_1328257.jpeg
Сын парижанина. Архипелаг чудовищ,Буссенар Л.,"Кто бы мог подумать, что у Тотора, сына знаменитого Фрике, человека с искрой в крови, будут проблемы с приключениями. Во время кругосветного путешествия он скучает. Вот уже и Австралия, а толку-то!.. XX век наступил. Мир стал совсем цивилизованным, уравновешенным. Нет достойных противников. Каннибалы перешли на диету. Пираты не рыщут под черным флагом. Гениальные злодеи остепенились, получили дипломы, переключили свой криминальный ум на серьезный бизнес. Единственное пока приключение - драка с заносчивым янки на корабле. Будут ли у этого мелкого инцидента серьезные последствия? Ну, поживем - увидим…В очередной том Луи Буссенара входят две лихо закрученные робинзонады волн, джунглей и песка - ""Сын парижанина"" и ""Архипелаг чудовищ"".",2 200 тг,0,Вече,2017 г.,9785444463390,544,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118147_1451049.jpeg
Таежная вечерня,Пешков А.В.,"Повесть ""Таежная вечерня"" написана на основе реальных событий. Бывший детдомовец однажды в тайге увидел гибель двух медвежат от рук браконьеров, похоронил зверят, построил часовню на их могиле и остался жить рядом. Это повесть о сложных отношениях главного героя с полуприрученной медведицей, с пришедшими из монастыря священниками для освящения часовни, с туристами и праздными людьми, с девушкой Катей, искавшей в нем защиту. Повесть ""Первое имя"" - о неожиданном повороте в любовной истории двадцатилетнего парня, приехавшего в деревню работать в доме-музее поэта Серебряного века, жившего здесь в ссылке. Главный герой находит дневники ссыльного поэта, он пытается понять его судьбу и сравнивает чувства, описанные много лет назад в дневнике, со своей влюбленностью. Шесть рассказов посвящены природе и людям Сибири. Их герои - охотники и рыбаки, художники и бродяги - люди, попавшие в сложные жизненные ситуации.",2 400 тг,0,Вече,2016 г.,9785444432167,320,Твердый,215 мм x 145 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5084662_1423637.jpeg
Таинственный доктор,Дюма А.,"Знойное лето 1785 года вот-вот даст первую искру будущему грандиозному пожару, всколыхнет скандал с ожерельем королевы Марии-Антуанетты — легкомысленной австриячки, задумавшей пустить по ветру целое государство. Но дела столичные не особо трогают провинциалов. У них своя политика, свои секреты и интриги.",2 900 тг,3,Вече,2019 г.,9785448407642,Твердый,25 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127322_1459812.jpeg
Таинственный остров,Верн Ж.,"""Таинственный остров"" - один из наиболее известных романов основателя научной фантастики - французского писателя Жюля Верна. Действие происходит во времена Гражданской войны в США. Пятерых смельчаков-северян, бежавших из плена на воздушном шаре, страшная буря выбрасывает на берег необитаемого острова в Тихом океане. Благодаря отваге, мужеству, уму, труду и благородству им удается не только выжить, но и покорить дикую природу острова. Мирную жизнь ""робинзонов"" нарушает угроза нападения пиратов, но неизменно кто-то приходит на помощь в самых сложных ситуациях. Кто тот таинственный незнакомец, который всегда появляется в тот момент, когда, казалось бы, нет выхода и у героев иссякают силы?",4 800 тг,5,СВР-Медиапроекты,2018 г.,9785990877894,544,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128906_1461374.jpeg
Тайна озера Кучум,Топилин В.С.,"Шестнадцать лет минуло с той поры, как Загбой и его семья оказались на затерянном в тайге прииске не по своему желанию, но обманом завлечённые туда хитрым и жестоким хозяином. Но однажды Ченка, дочь старого тунгуса, нашла в лесу полуживого геолога, выходила его, и жизнь их постепенно стала налаживаться.",3 100 тг,0,Вече,2018 г.,9785448407253,Твердый,25 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129264_1461723.jpeg
Тайная алхимия,Дарвин Э.,"Вначале было слово. Старинная книгопечатня незримыми нитями связывает современную женщину-историка с семьей английских аристократов, живших в XV веке во времена Войны Алой и Белой розы. Предательство и потерянная любовь. Жажда любви и жажда власти. Все это так же актуально теперь, как и века назад. Все мы лишь игрушки в руках судьбы. И только тайная алхимия любви может подарить надежду.",2 500 тг,1,Эксмо,2011 г.,9785699476633,512,Твердый,120 мм x 195 мм,438 г.,http://www.bookcity.kz/content/images/thumbs/5002224_1323973.jpeg
Тайны доктора Синтеза. Десять тысяч лет среди льдов,Буссенар Л.,"Доктор Синтез - таинственный отшельник, ворочающий миллионами. Слухи, что Синтез никогда не спит и не ест, основаны на том, что в доме доктора нет кроватей, он не посещает ресторанов и не покупает продуктов. Его прошлое - тоже сплошное белое пятно. Непонятны и цели его приезда во Францию. Но у парижской службы безопасности скованы руки: явное вмешательство в дела иностранца может вызвать дипломатические затруднения. Остается одно - тайная слежка. Но и доктор не лыком шит, он тоже следит за полицией. И люди его не стесняются в средствах... В очередной том ""Мастеров приключений"" входит увлекательная дилогия Луи Буссенара ""Тайны доктора Синтеза"" и ""Десять тысяч лет среди льдов"", написанная в довольно редком для писателя жанре - фантастическом.",2 200 тг,1,Вече,2017 г.,9785444450918,448,Твердый,200 мм x 130 мм,410 г.,http://www.bookcity.kz/content/images/thumbs/5096017_1434049.jpeg
Тайны захолустного городка,Белоусов В.П.,"Перевалив свою половину, идёт к концу двадцатый век. Шестидесятые годы, семидесятые, девяностые... Каждое их этих десятилетий оставило свой след в истории человечества. Но для Александра Жогина, Николая Миронова, Данилы Ковшова, Игната Железкина, их друзей и коллег эти годы памятны по-своему: жестокими преступлениями и смертельно опасными схватками с теми, кто не считает нужным соблюдать Закон... 
Новая книга известного мастера отечественной остросюжетной прозы, лауреата премии ""Во славу Отечества"".",2 200 тг,0,Вече,2019 г.,9785448406683,Твердый,20 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129281_1461740.jpeg
Тайны Марии-Луизы,Лепеллетье де буэлье Э.де ,"Эдмонд-Адольф де Лепеллетье де Буэлье - французский литератор и публицист левореспубликансюго направления, участник и историк Парижской коммуны 1871 г. Публикуемый в данном томе роман ""Тайны Марии-Луизы"" как нельзя лучше подтверждает старинную корсиканскую пословицу: ""Мужчину создает женщина, она же его губит"".",1 500 тг,0,Мир книги,2010 г.,9785486036095,288,Твердый,200 мм x 130 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5024172_1344115.jpeg
Тайпан,Клавелл Д.,"Южный Китай в 1840–1841 годах. Европейские торговцы и авантюристы впервые начали проникать в Китай, сказочно богатую, полную опасностей и загадок страну. Жизнью платили эти люди за слабость, нерешительность и незнание обычаев Востока. И в это время англичанин Дирк Струан поставил себе целью превратить пустынный остров Гонконг в несокрушимый оплот британского могущества и подняться на вершину власти, став верховным повелителем — тайпаном. «Тайпан» — это первый роман из саги о «Благородном доме» Струанов.",5 500 тг,5,Азбука-Аттикус,2017 г.,978538911662701,832,Твердый,215 мм x 145 мм,845 г.,http://www.bookcity.kz/content/images/thumbs/5098078_1436040.jpeg
Тайпан. В 2-х томах,Клавелл Д.,"Южный Китай в 1840–1841 годах. Европейские торговцы и авантюристы впервые начали проникать в Китай, сказочно богатую, полную опасностей и загадок страну. Жизнью платили эти люди за слабость, нерешительность и незнание обычаев Востока. И в это время англичанин Дирк Струан поставил себе целью превратить пустынный остров Гонконг в несокрушимый оплот британского могущества и подняться на вершину власти, став верховным повелителем — тайпаном.",3 300 тг,3,Азбука-Аттикус,2018 г.,9785389147416,1024,Мягкий,41 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130101_1462493.jpeg
Тарзан из племени обезьян. Возвращение Тарзана. Тарзан и его звери,Берроуз Э.Р.,"В 2012 году Тарзану, всемирно известному литературному герою, исполнилось 100 лет. Мог ли представить себе автор, Эдгар Райс Берроуз, бизнесмен-неудачник, решивший попробовать свои силы на литературном поприще, каким бестселлером окажется его роман о Тарзане? За первым романом, «Тарзан из племени обезьян», о приключениях потомка английских лордов, который вырос в джунглях, последовало 23 сиквела. Образ сильного, красивого, неустрашимого и справедливого героя, которому хочется подражать, сразу завоевал симпатии читателей. Писатель дает Тарзану возможность жить и в сказочных джунглях, и в мире людей и тот постепенно не только знакомится с законами и благами цивилизации, но и подвергает их проверке. В настоящее издание вошли три первых романа Берроуза о Тарзане они публикуются в новых переводах.",4 700 тг,4,Азбука-Аттикус,2016 г.,978538911491301,608,Твердый,29 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5099006_1433228.jpeg
Тают снега,Астафьев В.П.,"Роман Виктора Астафьева ""Тают снега"" посвящен сложному послевоенному восстановлению сельского хозяйства в уральской глубинке. В колхоз на должность агронома приезжает молодая женщина с ребенком и в первый же день узнает в директоре отца своего восьмилетнего сынишки. Но прошлое остается в прошлом, и она, молодой специалист сельского хозяйства, отлаживает колхозные дела и строит свою жизнь, обретая надежду на счастье. Тают снега на земле - и тают они в людских душах...",1 200 тг,0,Комсомольская правда,2016 г.,4620016293690,416,Твердый,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5100351_1437083.jpeg
Твой выстрел - второй,Смирнов Ю.С.,Неизвестно,2 000 тг,0,Вече,2018 г.,9785448400209,Твердый,210 мм x 140 мм,15 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118171_1451073.jpeg
Темные тропы,Саломатов А.В.,"Трое молодых людей жаждут разбогатеть быстро и притом без особого труда, вот только времени на то, чтобы заполучить чужие деньги, совсем немного. А последующая цепочка событий показывает каждому из них в отдельности, что мечты зачастую не совпадают с реальностью, в жизни все гораздо сложнее, и плата за глупость и жадность бывает очень тяжелой...",2 200 тг,0,Вече,2019 г.,9785448407437,Твердый,30 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129282_1461741.jpeg
Тени исчезают в полдень,Иванов А.С.,"Отец убивает собственного сына. Так разрешается их многолетняя кровная распря. А вчерашняя барышня-хохотушка становится истовой сектанткой, бестрепетно сжигающей заживо десятки людей. Смертельные враги, затаившись, ждут своего часа... В небольшом сибирском селе Зеленый Дол в тугой неразрывный узел сплелись судьбы разных людей, умеющих безоглядно любить и жестоко ненавидеть. Фильм, созданный по роману, имел огромный успех и принес автору всенародное признание.",3 100 тг,5,Вече,2018 г.,9785448404894,576,Твердый,37 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122526_1455266.jpeg
Тени прошлого,Феллоуз Д.,"Благодаря своему другу Дэмиан попадает в высший свет, где сразу же становится душой общества. Приглашения на балы, вечеринки, пикники и праздники в загородных имениях следуют одно за другим. Девушки готовы на все лишь бы привлечь внимание остроумного и красивого молодого человека. Почти сорок лет спустя смертельно больного, одинокого, но очень богатого Дэмиана гложет одна мысль: кому завещать свое состояние? Его бывший друг, а ныне заклятый враг соглашается  найти женщину, письмо которой утверждало, что она родила ребенка от Дэмиана. Отправляясь на поиски, рассказчик сталкивается не только с прошлым Дэмиана, но и со своим собственным…  Впервые на русском языке!",4 200 тг,0,Азбука-Аттикус,2018 г.,978538912953501,512,Твердый,30 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118525_1451413.jpeg
Тесей. Царь должен умереть. Бык из моря,Рено М.,"XIII век до н. э. Средиземноморье. Пески времени скрыли многое из того, что происходило в ту эпоху. Но легенда о гигантском критском Лабиринте жива до сих пор. Жива и легенда о Тесее, одном из величайших героев античности, ведущем свой род от бессмертного бога Посейдона. Ему было предначертано совершить множество подвигов. Одним из этих подвигов стала схватка с чудовищем Минотавром в недрах Лабиринта. После этого ему было суждено отправиться в поход за золотым руном и сражаться с кентаврами. Велики его деяния, и так же велика вся его жизнь, полная обретений и потерь. Повествование о Тесее — полумиф-полуистория. Раскопки археологов в Средиземноморье доказывают, что многое из рассказов о герое — правда.",4 800 тг,4,Азбука-Аттикус,2016 г.,978538909154201,640,Твердый,215 мм x 145 мм,710 г.,http://www.bookcity.kz/content/images/thumbs/5083996_1423008.jpeg
