Русское влияние в Евразии,Леклерк А.,"Автор этой книги, Арно Леклерк, управленец, финансист и специалист по геополитике, поднимает крайне актуальные для российского общества вопросы. После двух десятилетий забвения со стороны политической и экономической российской элиты азиатская часть России, к которой относятся Западная и Восточная Сибирь и Дальний Восток, вновь возвращается в игру. Так стоит ли принимать в расчет близкую к закату западную часть континента, когда всеми своими огнями уже засиял Восток? Не более ли интересна китайская модель, представляющая собой смесь государственного авторитаризма и рыночной экономики, чем, например, Евросоюз, переживающий кризис своего существования? Поворот в сторону Востока, оценка значимости азиатской составляющей и развитие Сибири как приоритетное направление внутренней политики имеют долгую историю. Может ли российская держава претендовать на то, чтобы называться азиатской страной? Пристало ли этому развитому и упрочившему свое положение в Европе государству стремиться в...",5 900 тг,4,Альпина Паблишер,2014 г.,9785961443998,368,Мягкий,240 мм x 170 мм,480 г.,http://www.bookcity.kz/content/images/thumbs/5059520_1400548.jpeg
Русско-турецкая война 1877-1878 гг.,Беляев Н.И.,"Книга известного военного историка Н.И.Беляева рассказывает о героической эпохе Русско-турецкой войны 1877-1878 гг. Досконально изучив документы, автор детально описывает различные аспекты войны - причины и планы воюющих сторон, комплектование, вооружение и численность армий, ход боевых действий и внешнеполитические аспекты войны. Многочисленные карты прекрасно дополняют текст и поясняют замыслы сторон. Текст публикуется по изданию 1956 г.",7 700 тг,1,Вече,2019 г.,9785448407123,Твердый,27 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129866_1462285.jpeg
"Русь в ""Бунташный век""","Ключевский В.О., Карамзин Н.М.","Библиотека проекта «История Российского государства» — это рекомендованные Борисом Акуниным лучшие памятники исторической литературы, в которых отражена биография нашей страны, от самых ее истоков. Острые внутренние кризисы и длительные войны в России на рубеже XVI—XVII веков были порождены во многом незавершенностью процесса государственной централизации, отсутствием необходимых условий для нормального развития страны. Великие российские историки Н.М.Карамзин, С.М.Соловьев и В.О.Ключевский по-разному оценивали события, происходящие в стране, но все они единодушно утверждали, что переломным стал 1612 год.",6 900 тг,0,АСТ,2018 г.,9785171016197,352,Твердый,250 мм x 180 мм,960 г.,http://www.bookcity.kz/content/images/thumbs/5124721_1457323.jpeg
Русь Великая,Иванов В.Д.,"Роман-хроника ""Русь Великая"" известного писателя-историка Валентина Иванова продолжает масштабное повествование о событиях XI века. Это было время активного развития славянства и выхода его государственного объединения - Киевской Руси - на европейскую политическую сцену.",4 100 тг,4,АСТ,2015 г.,9785170919031,682,Твердый,200 мм x 130 мм,600 г.,http://www.bookcity.kz/content/images/thumbs/5080131_1418994.jpeg
Русь и монгольское нашествие (20-50 гг.XIII в),Хрусталев Д.,"Взаимоотношения с монголами составили эпоху в русской истории. Её начальный этап - монгольское нашествие и последующее утверждение ""ига"" - особенно часто привлекает общественное внимание своими мифологизированными отражениями. Наша цель - помочь читателю разобраться, представив фактический материал без концептуальных мантий и флера. Книга посвящена первым контактам русских с монголами, первым встречам, войнам, непониманию, конфликтам и поиску форм сосуществования. События в книге охватывают первую половину XIII в. и представлены на основе всего доступного комплекса источников как русских, так и западноевропейских, а также восточных. Перед читателем раскрыто полотно из разрозненных известий и разнохарактерных концепций, предоставляя возможность самому трактовать произошедшее. Автор, разумеется, расставляет в ключевых местах понятийные акценты, но они всегда лишены отсылов к этногенетическим или геополитическим теориям. К числу подробно разработанных сюжетов относится битва на Калке 1223 г., монгольское нашествие на Русь 1237-1240 гг., а также первые шаги по утверждению зависимости русских князей от монгольской Орды - ""ига"".  В 2015 г. за эту книгу автору в присутствии президента Монголии вручили золотую медаль ""Хубилай Хан"" - высшую награду Монгольской Академии наук.",6 900 тг,0,Евразия,2015-2018 г.,9785918521915,414,Твердый,215 мм x 145 мм,550 г.,http://www.bookcity.kz/content/images/thumbs/5112385_1445791.jpeg
Русь и Рим. После Христа,"Носовский Г.В., Фоменко А.Т.","Настоящее издание является новым и не основано на прежних изданиях ""Руси и Рима"". Оно выходит в свет по просьбе читателей, которые хотят видеть простое и, в то же время, достаточно полное изложение всеобщей истории с точки зрения Новой хронологии. Авторы решили пойти навстречу этим пожеланиям. Все доказательства, ссылки и научные подробности в настоящем издании опущены и речь пойдет лишь о том, как выглядит наше прошлое сквозь призму Новой хронологии.
.Издание состоит из нескольких книг, излагающих в хронологическом порядке реконструкцию всеобщей истории с точки зрения Новой хронологии.",3 200 тг,5,АСТ,2019 г.,9785171073367,Твердый,15 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132000_1464361.jpeg
С мечтой о Риме,Джонсон Б.,"Самая долговечная империя за всю историю, Римская империя простиралась от Шотландии до Ливии, от Португалии до Ирака и существовала более 400 лет. С тех пор продолжает жить мечта о Риме, и европейские лидеры во все времена - от Карла Великого до Наполеона и Муссолини - пытались повторить римские достижения и терпели неудачу. Как же римлянам удалось сплотить людей Европы и выковать общую идентичность? И что потребуется для ее возрождения?Написанная одним из самых ярких и эксцентричных английских политиков современности Борисом Джонсоном, бывшим мэром Лондона и нынешним министром иностранных дел Великобритании, полная своеобразия, жизни, интриги, действия и личной оценки, эта книга о Риме - именно та история, которую мы любим, бодрая и страстная.",3 600 тг,0,Азбука-Аттикус,2017 г.,9785389126343,272,Твердый,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127709_1460197.jpeg
Саладин и падение Иерусалимского королевства,Лейн-Пул С.,"Султан Салах ад-Дин (в европейской традиции - Саладин) - один из самых выдающихся политических деятелей, полководец, мусульманский лидер средневекового Востока, сыгравший важную роль в его истории и непосредственно в истории исламо-христианского конфликта.В книге британского востоковеда и ученого Стэнли Лейн-Пула приводится полное описание жизни Саладина, созданное на основе исторических источников, оставленных его современниками.На русском языке публикуется впервые.",4 300 тг,2,Книговек,2017 г.,9785422412525,304,Твердый,200 мм x 130 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5109641_1444358.jpeg
Самая большая тайна Гитлера,Млечин Л.М.,"Адольф Гитлер печально знаменит как тиран и диктатор, потопивший в крови почти весь мир, но даже о нем как о личности говорят крайне мало. Почему он избегал разговоров о своих предках, а так же о своем детстве и юности? Какое лечение провел психиатр Эдмунд Фостер и почему до конца своих дней горько сожалел о своем поступке? Из-за чего в 1937 году Гитлер, которому было меньше 50 лет, написал политическое завещание? Почему во время Второй мировой войны он избегал поездок на фронт, посещений штабов и госпиталей? И был ли фюрер психически здоровым человеком? На эти и другие вопросы отвечает в своей книге Леонид  Млечин.",4 400 тг,5,Эксмо,2018 г.,9785907024526,432,Твердый,200 мм x 130 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5124232_1456892.jpeg
Самое известное оружие мира,Мерников А.Г.,"Оружие с древних времен служило человеку для охоты, а также как средство защиты или нападения.та России. История создания, конструктивные особенности и тактико-технические характеристики каждого образца сопровождаются большим количеством иллюстраций и подборками интересных фактов. Книга будет интересна любому читателю, интересующемуся этим грозным изобретением человеческого разума",7 700 тг,3,АСТ,2017 г.,9785170999002,256,Твердый,24 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115093_1448097.jpeg
Самоубийство. Зачем Гитлер напал на Советский Союз,Суворов В.,"Война между СССР и Германией была войной двух систем управления государством и вооруженными силами, двух систем военного планирования, двух лидеров и их управленческих команд судьбы мира решались в тишине кабинетов, где лидеры двух государств и их ближайшее окружение разрабатывали стратегию своих действий.. ""Самоубийство"" - новая сенсационная версия нашей истории, разрушающая привычные представления и мифы о движущих силах и причинах ключевых событий первой половины ХХ века. ...",10 100 тг,0,Добрая книга,2015 г.,9785981245770,536,Твердый,32 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5068690_1408395.jpeg
Самоходчики,"Драбкин А.В., ред-сост","Великую Отечественную войну Красная Армия встретила, не имея на вооружении самоходных артиллеристских установок. Но уже в конце июля 1941 г. в части стали поступать первые самоходки ЗиС-30, которых, однако, было выпущено всего 100 штук.В конце 1942 г. Красная Армия получила первые штурмовые САУ - СУ-122, а в 1943 г. в части стала поступать легкая самоходка СУ-76. Всего же на фронтах Великой Отечественной войны воевало более 25 000 самоходных артиллеристских установок, покрывших себя неувядаемой славой.О нелегкой службе самоходок рассказывают герои новой книги проекта ""Я помню"" - ветераны-Самоходчики.",3 800 тг,0,Яуза-пресс,2019 г.,9785604091678,Твердый,23 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128970_1461433.jpeg
Самураи. Подлинные истории и легенды,Сато Х.,"В книге Хироаки Сато ""Самураи. Подлинные истории и ле- генды"" органично сплетаются в единое целое разные источники: мифы и исторические хроники, произведения самих самураев и художественные произведения, проза и поэзия. Все вместе они создают яркую и многоплановую картину жизни самураев, испол- ненной великих подвигов и свершений, верности традициям и за- ветам предков.",4 600 тг,5,АСТ,2019 г.,9785171124700,Твердый,15 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132166_1464518.jpeg
Самураи. Путь воли и меча,"Мусаси М., Сохо Т.","В этой книге собраны наиболее авторитетные трактаты и руководства, посвященные своду заповедей ""Путь Воина"", известному как ""Бусидо"", а также тексты, рассказывающие о пути великих самураев. ""Будосёсинсю"" Юдзана Дайдодзи, ""Книга пяти колец"" Миямото Мусаси, ""Письма мастера дзэн мастеру фехтования"" Такуана Сохо, ""Вечерние беседы"", ""Предания о Такуане"" несут в себе подлинный духовный смысл учения Бусидо - жить, осознавая, что в любой момент можно умереть, поэтому нужно ценить каждую минуту своей жизни, видя этот мир в полном цвете, посвящая себя саморазвитию и помощи ближним.",5 600 тг,0,АСТ,2017 г.,9785170982646,400,Твердый,240 мм x 175 мм,580 г.,http://www.bookcity.kz/content/images/thumbs/5113271_1446577.jpeg
Самые знаменитые танки мира. Сражения,Матвиенко А.,"Лучшая в мире энциклопедия танков совместно с World of Tanks! Вас ждут самые известные боевые машины, вошедшие в мировую историю. Великолепные иллюстрации и красочное описание!",11 800 тг,0,Эксмо,2018 г.,9785699837953,Твердый,20 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127956_1460446.jpeg
Самые знаменитые танки мира. Танк,Матвиенко А.,"Лучшая в мире энциклопедия танков совместно с World of Tanks! Вас ждут самые известные боевые машины, вошедшие в мировую историю. Великолепные иллюстрации и красочное описание!",13 500 тг,4,Эксмо,2018 г.,9785699936816,Твердый,19 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127968_1460458.jpeg
Саперы,Неизвестно,"?Сапер ошибается только один раз — эта поговорка полностью описывает всю опасность работы саперов — снять или поставить мины, малейшая ошибка — и взрыв… Но работа сапера — это не только постановка и снятие мин. Это и прокладка дорог, и строительство мостов, и еще множество вроде бы мелких, незаметных вещей, без которых армия просто встанет. И все это зачастую под огнем противника. Новая книга проекта ""Я помню"" (http://iremember.ru) — это простой и бесхитростный рассказ саперов о своей нелегкой, незаметной, но такой необходимой службе.",3 100 тг,0,Эксмо,2018 г.,9785995509875,320,Твердый,15 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5118049_1450950.jpeg
Сарматы. Первая тяжелая конница степей,Нефедкин А.К.,"?В течение многих веков вся Восточная Европа была вотчиной сарматских племен и носила имя Сарматия, а сами сарматы, закованные с головы до ног в непробиваемую чешуйчатую броню (не только всадники, но и их кони), вооруженные трехметровыми копьями и тяжелыми мечами, по праву считались лучшей латной конницей Древнего мира. Сарматы нанесли сильнейший удар по Скифскому государству, предпринимали походы в Закавказье и Переднюю Азию, вели борьбу с Римом — они вошли в историю как ""первые рыцари"" и ""гроза легионов"". Сами римляне, зная силу сарматов, не только заключали с ними союзные договоры, используя их тяжеловооруженную конницу в своих кампаниях (иногда даже в качестве наемников), но и заимствовали у них доспехи, оружие и знамена — в поздней Империи наряду с орлами над легионами возвышались сарматские драконы.Эта богато иллюстрированная энциклопедия ведущего специалиста по военной истории древних народов во всех подробностях воссоздает военное дело сарматов и сменивших их на исторической арене аланов, наследниками которых стали современные осетины. Стратегия и тактика, организация войска и командования, вооружение и походная жизнь, война на воде и использование боевых собак — все, что дошло до нас в исторических источниках, подробно рассмотрено в этой книге.",6 800 тг,0,Эксмо,2018 г.,9785040932849,320,Мягкий,240 мм x 170 мм,540 г.,http://www.bookcity.kz/content/images/thumbs/5120728_1453444.jpeg
Свобода от равенства и братства. Моральный кодекс строителя капитализма. Аудиокнига,Никонов А.,"Здравый смысл, ответственность и свобода. Свобода воли, свобода от предрассудков, свобода от глупости - таковы простые принципы новой морали современного цивилизованного мира. Александр Никонов продолжает выполнять свою просветительскую миссию, помогая читателю осмыслить закономерности развития Цивилизации, избавиться от ложных иллюзий и найти свое место в стремительно изменяющемся мире.",2 500 тг,0,Не указано,2007 г.,9785388001405,528,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5019642_1340404.jpeg
Связанные одной судьбой,Неизвестно,Неизвестно,4 300 тг,0,2015 г.,9786017246570,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5053785_1397093.jpeg
Святое дело,Суворов В.,"""Святое дело"" - вторая книга трилогии ""Последняя республика"" выдающегося писателя, историка и военного аналитика Виктора Суворова, написанная в лучших традициях бестселлера ""Ледокол"", грандиозная историческая реконструкция событий 1920-1940-х годов, когда Советский Союз под руководством Сталина осуществлял масштабный план переустройства мира ради достижения своей главной цели - мирового господства. Складывая известные и малоизвестные факты и события тех лет в единую мозаику, автор рассказывает о том, как руководство СССР во главе со Сталиным пыталось раздуть пожар Мировой революции и новую мировую войну, чтобы под прикрытием коммунистической идеологии завоевать Европу и весь мир. Виктор Суворов развеивает многочисленные мифы о причинах и обстоятельствах начала Второй мировой и Великой Отечественной войны, которые десятилетиями создавали, распространяли и подкрепляли фальшивыми документами официальная пропаганда, политики и историки в России и за рубежом, фальсифицируя историю ключевых событий XX века. Новое, дополненное и переработанное издание книги содержит несколько новых глав и более 160 фотографий, в том числе редкие снимки из немецких и советских архивов, публикующиеся в России впервые. Издание содержит закладку-ляссе. Количество страниц: 544 (376 текст и 168 вклейки с иллюстрациями).",8 800 тг,0,Добрая книга,2013 г.,9785981246272,544,Твердый,40 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5125573_1458108.jpeg
Святые заступники Руси,Неизвестно,"XIII -XIV века - время героической борьбы русского народа против иноземных захватчиков. со всех сторон на Русь приходили враги, стремясь поработить ее народ, но всегда были биты. Река Нева, Чудское озеро, древний Псков, Куликово поле - названия этих мест вписаны золотыми буквами - в военную историю России. Против врага, на ратный подвиг русских вели полководцы, прозванные потомками святыми заступниками Руси. Александр Невский, князь Довмонт, Дмитрий Донской, Владимир Серпуховской - вы сможете постичь их образы, раскрыв очередную книгу.",1 600 тг,0,Комсомольская правда,2014 г.,4620016290835,96,Твердый,240 мм x 170 мм,365 г.,http://www.bookcity.kz/content/images/thumbs/5098764_1436705.jpeg
Секретная инструкция ЦРУ по технике обманных трюков и введению в заблуждение,"Мелтон К., Уоллес Р.","Цитата ""Потрясающий документ о шпионаже и способах обмана, которые реально используют спецслужбы"". Питер Эрнест, исполнительный директор Международного музея шпионажа О чем книга О соединении искусства сценической иллюзии с практикой шпионажа. О конспиративных приемах осуществления секретных операций: ведения и ухода от слежки, передачи секретных материалов, связи с агентами, переправки людей, манипуляций с отравляющими веществами и т. п. с помощью трюков и приемов дезориентации профессиональных чародеев, описанных в практическом пособии знаменитого иллюзиониста Джона Малхолланда. Почему книга достойна прочтения Это уникальная возможность познакомиться с подлинными документами, которые могли никогда не увидеть свет. Материалы подготовлены самыми квалифицированными специалистами в области шпионажа. Для кого эта книга Книга представляет интерес для всех,...",5 000 тг,5,Альпина нон-фикшн,2019 г.,9785916716603,280,Твердый,215 мм x 145 мм,449 г.,http://www.bookcity.kz/content/images/thumbs/5081020_1419955.jpeg
Секретная команда. Воспоминания руководителя спецподразделения немецкой разведки. 1939-1945,Скорцени О.,"Отто Скорцени, оберштурмбаннфюрер СС, профессиональный разведчик, выполнявший секретные задания Гитлера в разных странах, – одна из самых известных и загадочных личностей Второй мировой войны. В своих воспоминаниях он рассказывает об участии в боях на Восточном фронте, о том, как стал руководителем формирования особого назначения и в этом качестве выполнил операцию по освобождению Муссолини, которая принесла ему мировую славу и Рыцарский крест. Акция стоила больших жертв, но кто считает потери, когда цель достигнута! Скорцени талантливо, ярко и подробно описывает разработанные им операции, которыми сам и руководил, хотя некоторые из них с треском провалились, что, впрочем, не повлияло на его самооценку. По окончании войны в мае 1945 г. он сдался американцам, а в июле 1948 г. выполнил еще одну операцию — организовал собственный побег из лагеря военнопленных. Этой датой заканчиваются воспоминания супердиверсанта Отто Скорцени.",4 600 тг,3,Центрполиграф,2019 г.,9785952453395,Твердый,29 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127849_1460343.jpeg
Секретное оружие Второй мировой войны,Форд Р.,"Мы преклоняемся перед разработчиками чего-то нового, креативного,  восхищаемся изобретательским талантом. При чтении книги восхищение будет  сменяться чувством страха. Ведь гении Третьего рейха создавали Оружие  Смерти. Часть вооружений, впервые произведенных в Германии, была признана  важной составной частью оружия в широком смысле, а некоторые оказали  исключительно важное влияние на жизнь в целом, не ограничиваясь только  военной сферой. Многие исследовательские программы Германии так и не были  запущены - и страшно подумать, какой эффект произвело бы более раннее  применение этих вооружений... И увидел бы свет роман ""Прощай, оружие""...",4 700 тг,0,АСТ,2015 г.,9785170878697,224,Твердый,240 мм x 170 мм,485 г.,http://www.bookcity.kz/content/images/thumbs/5105873_1442061.jpeg
Секретное оружие Второй Мировой. Великое интеллектуальное противостояние,Форд Б.Дж.,"Книга профессора Кембриджского университета Брайена Дж.Форда посвящена истории открытий и изобретений, совершенных в ходе гонки вооружений в период Второй Мировой войны. Реактивные самолеты, управляемые ракеты, сверхмощные бомбы, компьютеры и многие другие технические ноу-хау, привычные нам сегодня, на самом деле были разработаны и впервые применены более чем полвека тому назад во время величайшего военного противостояния в истории человечества. Читатель узнает о выдающихся открытиях и находках, а также о нелепых теориях и сокрушительных провалах на фоне декораций всепожирающего мирового пожара. Издание проиллюстрировано редкими фотографиями, оригинальными схемами и чертежами и, несомненно, будет представлять интерес, как для специалистов, так и для широкого круга любителей истории военного дела, науки и техники.",5 500 тг,0,Эксмо,2014 г.,9785699703128,288,Твердый,290 мм x 205 мм,790 г.,http://www.bookcity.kz/content/images/thumbs/5090406_1428504.jpeg
Секретные планы нацистов. Новый порядок для покоренного мира,Макнаб К.,"Как выглядела бы Европа, если бы нацистская Германия одержала победу во Второй мировой войне? Великогерманская империя («Гроссдойчес Райх»), о создании которой мечтал Гитлер, должна была протянуться от Великобритании на западе до Уральских гор и Кавказа на востоке и от Скандинавии на севере до Греции и Италии на юге. «Новый порядок» предполагал тотальную депортацию и геноцид так называемых «низших рас» и насаждение нацистской идеологии. Советский Союз и Азию должны были поделить между собой Германия и Япония. Коренному населению европейской части России был уготован рабский труд под надзором новых хозяев — заслуженных ветеранов вермахта. Берлин становился «Вельтхауптштадт Германиа» – столицей мира, выстроенной в грандиозном неоклассическом стиле. Многие аспекты «Нойорднунга» были подробнейшим образом проработаны лично Гитлером. Политическая и административная система, экономика, культура и искусство, быт и хозяйство были регламентированы до мельчайших деталей — вплоть до...",6 600 тг,0,Эксмо,2016 г.,9785699883196,224,Твердый,290 мм x 205 мм,890 г.,http://www.bookcity.kz/content/images/thumbs/5092144_1430079.jpeg
"Сёку нихонги. Продолжение ""Анналов Японии""",Неизвестно,"Хроника ""Сёку нихонги"" (Продолжение ""Анналов Японии"") была составлена в 797 г. Она является логическим продолжением мифо-летописного свода ""Анналы Японии"" (""Нихон сёки""). ""Сёку нихонги"" представляет собой основной источник по истории Японии конца VII - начала VIII в. и содержит ценнейшую информацию по политической, идеологической, институциональной, социальной, экономической, дипломатической и культурной истории этого времени. Книга предназначена для специалистов, занимающихся историей Японии и Дальнего Востока.",7 200 тг,0,Дело,2018 г.,9785774913565,Твердый,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129206_1461668.jpeg
Сергей Собянин: чего ждать от нового мэра Москвы,"Мокроусова И., Арбатская Е., З","На смену Юрию Лужкову в московскую мэрию прислали сибиряка Сергея Собянина. Этот завзятый охотник, лыжник и любитель традиционной сибирской еды считается человеком Путина и в последнее время работал в Кремле и правительстве. Для москвичей он - загадка, человек без прошлого.  Между тем родная Тюмень отпускала Собянина в федеральную власть с гордостью и сожалением.",2 200 тг,2,Эксмо,2011 г.,9785699467075,224,Твердый,200 мм x 145 мм,306 г.,http://www.bookcity.kz/content/images/thumbs/5043070_1366843.jpeg
Сергей Степашин.,Цыбульский И.И.,"Сергей Вадимович Степашин избирался депутатом двух российских парламентов, был руководителем двух важнейших российских спецслужб, двух министерств, вице-премьером и, наконец, премьер-министром России. Сейчас он председатель Счетной палаты Российской Федерации. Не много найдется людей, обладающих таким послужным списком. Но что такое послужной список? Перечисление должностей. Какая, мало кому ведомая, жизнь, сколько свершений и неудач, надежд и разочарований, взлетов и падений, какие невероятные усилия, позволившие даже после тяжелейших ударов судьбы подняться и двигаться дальше. Таков этот человек, добившийся того, чего хотел. Что будет дальше, то нам неведомо. Биография продолжается.",4 500 тг,0,Молодая гвардия,2008 г.,9785235031753,464,Твердый,200 мм x 130 мм,468 г.,http://www.bookcity.kz/content/images/thumbs/5035102_1356932.jpeg
Серебряный век.  Том 2,"Фокин П., Князева С. сост. ","Когда мы осматриваемся из своего более или менее уютного сегодня, то нам кажется, что ""серебряный век"" - сплошная череда персонажей, теперь едва различимых. Но когда-то это были настоящие ""культурные герои"", которые сплетали драматургию времени, вызывали бури и находили способы разрубить узлы. Стирая пыль со старых изображений, можно вдруг обнаружить, что те самые ""барельефы"" были живыми, обуреваемыми свои страстями или поразительно бесстрастными людьми, напролом или с осторожностью идущими к задуманному ими ""завтра"". И сквозь пелену прошедших лет проступают их лица, раздаются их голоса, становится ощутимее и зримее та давняя эпоха, становится яснее и понятнее само это понятие - ""серебряный век"".",3 200 тг,0,Амфора,2007 г.,9785367006063,640,Твердый,240 мм x 170 мм,1162 г.,http://www.bookcity.kz/content/images/thumbs/5038893_1361567.jpeg
Си Цзиньпин. Новая эпоха,Тавровский Ю.В.,"Первая в России книга о Председателе КНР, Генеральном секретаре ЦК КПК. Автор книги — Юрий Вадимович Тавровский, журналист и политолог, автор книг о Китае и Японии, главный редактор журнала «Дипломат». Цветная книга проиллюстрирована фотографиями, в т.ч. ранее не публиковавшимися. Знание о лидере Китая может дать понимание, куда в ближайшие десятилетия будет двигаться одна из самых сильных стран мира. Эксклюзивные интервью с известными экспертами: советником Президента РФ В.В. Путина С.Ю. Глазьевым, советником министра внутренних дел РФ В.С. Овчинским, ректором Дипломатической академии МИД России Е.П. Бажановым и другими.",10 700 тг,4,Эксмо,2018 г.,9785040936281,384,Твердый,40 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127512_1460008.jpeg
